clave_entidad,entidad_federativa,clave_municipio,municipio,poblacion_total,poblacion_de_15_anos_o_mas_analfabeta,poblacion_de_6_a_14_anos_que_no_asiste_a_la_escuela,poblacion_de_15_anos_y_mas_con_educacion_basica_incompleta,poblacion_sin_derechohabiencia_a_servicios_de_salud,viviendas_con_piso_de_tierra,viviendas_que_no_disponen_de_excusado_o_sanitario,viviendas_que_no_disponen_de_agua_entubada_de_la_red_publica,viviendas_que_no_disponen_de_drenaje,viviendas_que_no_disponen_de_energia_electrica,viviendas_que_no_disponen_de_lavadora,viviendas_que_no_disponen_de_refrigerador,indice_de_rezago_social,grado_de_rezago_social
20,Oaxaca,20132,San Dionisio Ocotlán,1380,5.086372,13.043478,38.675624,31.15942,9.677419,0.0,22.580645,22.580645,2.150538,40.591398,23.924731,0.096859,Bajo
20,Oaxaca,20133,San Esteban Atatlahuca,3934,12.210983,1.426534,56.14161800000001,8.439248,29.392173,2.664446,12.323064,78.434638,8.576187,78.517902,81.182348,2.085693,Muy alto
20,Oaxaca,20134,San Felipe Jalapa de Díaz,28500,23.575848,13.683347,67.436527,21.94386,20.327204000000002,3.373389,23.787461999999998,48.863471999999994,1.520197,87.013175,49.225423,1.846356,Muy alto
20,Oaxaca,20135,San Felipe Tejalápam,8231,6.9000509999999995,4.5248870000000005,45.881955,48.633216,13.375796,1.22489,11.268986,44.194023,1.1268989999999999,69.475747,27.829495,0.32461100000000004,Medio
20,Oaxaca,20136,San Felipe Usila,12191,19.143546,2.698283,54.740651,23.984907,17.125172,0.343879,4.504814,86.004127,1.6506189999999998,82.702889,25.722146,1.160984,Alto
20,Oaxaca,20137,San Francisco Cahuacuá,3450,9.71643,5.766312999999999,54.503753,13.913043,26.304107000000002,1.8867919999999998,3.3296339999999995,57.935627000000004,7.4361820000000005,76.803552,61.265260999999995,1.5070729999999999,Alto
20,Oaxaca,20138,San Francisco Cajonos,451,11.413043,10.869565,58.423913,18.403548,11.042945,1.2269940000000001,0.0,3.6809819999999998,0.0,61.349693,21.472393,0.137794,Medio
20,Oaxaca,20139,San Francisco Chapulapa,2195,22.291235,3.950104,65.14837800000001,10.979499,17.975567,1.396161,3.839442,32.111693,2.268761,80.628272,60.907504,1.3243719999999999,Alto
20,Oaxaca,20140,San Francisco Chindúa,812,6.135987,3.8759690000000004,44.112769,22.044335,15.63786,1.234568,0.41152299999999997,65.020576,0.823045,58.847737,48.971193,0.5429999999999999,Medio
20,Oaxaca,20141,San Francisco del Mar,8710,11.466802000000001,5.260082,54.522358,26.957520000000002,8.868002,6.824683,15.202289000000002,7.4785449999999996,12.464242,44.421741,40.212505,0.795411,Medio
20,Oaxaca,20142,San Francisco Huehuetlán,842,34.389140000000005,5.9322029999999994,72.699849,11.401425,11.971831,2.464789,7.394366000000001,14.436620000000001,0.704225,89.788732,66.197183,1.555941,Alto
20,Oaxaca,20143,San Francisco Ixhuatán,9461,11.844908,3.5570470000000003,49.069734000000004,15.843991,5.829447,3.730846,4.963358,4.830113,1.5323120000000001,33.677548,24.217189,-0.16983199999999998,Bajo
20,Oaxaca,20144,San Francisco Jaltepetongo,1075,10.301508,1.7241380000000002,58.793969999999995,18.790698000000003,7.122507000000001,1.424501,9.401709,36.182336,4.273504,66.381766,45.584046,0.672449,Medio
20,Oaxaca,20145,San Francisco Lachigoló,5215,2.895553,5.269461,30.351603000000004,38.370086,5.799056,0.606878,15.778827,7.956844,2.360081,33.175995,11.665543,-0.598636,Bajo
20,Oaxaca,20146,San Francisco Logueche,2803,23.250920999999998,3.26087,47.080484000000006,7.2779169999999995,21.889055,1.1994,8.845577,99.10045,0.749625,97.301349,62.518741000000006,1.865805,Muy alto
20,Oaxaca,20147,San Francisco Nuxaño,376,9.859155,6.557377000000001,55.281690000000005,9.574468,7.438016999999999,1.652893,1.652893,33.057851,1.652893,53.719007999999995,42.975207,0.409836,Medio
20,Oaxaca,20148,San Francisco Ozolotepec,2182,20.40521,2.2357720000000003,55.209841000000004,20.485793,12.37525,1.397206,5.389222,52.49501,5.988024,75.648703,67.664671,1.362837,Alto
20,Oaxaca,20149,San Francisco Sola,2019,13.795620000000001,13.315926999999999,66.350365,41.307578,30.694981,3.088803,4.054054,27.027027,2.895753,49.80695,30.888030999999998,0.9713,Alto
20,Oaxaca,20150,San Francisco Telixtlahuaca,13856,3.294942,4.005113,31.236855,28.305427,10.510776,1.919102,7.971655999999999,8.945969999999999,1.623856,38.057278000000004,23.944494,-0.43250500000000003,Bajo
20,Oaxaca,20151,San Francisco Teopan,312,10.330579,12.195122,73.553719,5.448718,11.881188,2.970297,0.0,2.970297,1.980198,43.564356,48.514851,0.565189,Medio
20,Oaxaca,20152,San Francisco Tlapancingo,2472,26.17866,10.441767,67.99007399999999,10.072816,13.513514,5.405405,34.555985,26.640927,3.474903,74.710425,39.189189,1.6717389999999999,Alto
20,Oaxaca,20153,San Gabriel Mixtepec,4910,9.306515,9.197652,48.063645,12.158859,8.176101,2.515723,1.8867919999999998,7.625786,1.7295599999999998,64.937107,33.176101,0.191546,Medio
20,Oaxaca,20154,San Ildefonso Amatlán,2329,17.618171,5.733944999999999,64.702271,16.960069,9.730539,0.5988020000000001,2.694611,57.185629000000006,2.39521,71.257485,48.053892,1.067736,Alto
20,Oaxaca,20155,San Ildefonso Sola,1060,12.191781,5.7971010000000005,62.191781000000006,50.849057,19.69112,4.633205,16.988417000000002,60.23166,6.949807000000001,69.11196899999999,43.243243,1.368255,Alto
20,Oaxaca,20156,San Ildefonso Villa Alta,3677,9.828449,4.887983999999999,55.289492,39.135165,9.753874,0.820419,0.546946,6.016408,0.638104,61.713765,27.529626,-0.037188,Bajo
20,Oaxaca,20157,San Jacinto Amilpas,16827,2.259095,3.24702,18.921866,33.202591,4.061977,0.481575,1.214405,0.439698,0.188442,28.747906,9.484925,-1.1537870000000001,Muy bajo
20,Oaxaca,20158,San Jacinto Tlacotepec,2233,14.340836,2.985075,61.4791,5.956112999999999,18.959732000000002,0.8389260000000001,4.530201,36.912752000000005,2.348993,48.489933,28.355705,0.6697609999999999,Medio
20,Oaxaca,20159,San Jerónimo Coatlán,5537,11.462019999999999,6.649396,53.498503,15.658299,23.771791,4.120444,3.724247,49.128368,6.576861999999999,70.12678299999999,45.562599,1.250779,Alto
20,Oaxaca,20160,San Jerónimo Silacayoapilla,1429,10.009533,8.786611,62.44041899999999,21.553534,1.9955650000000003,4.878049,5.986696,15.077604999999998,1.3303770000000001,29.046563,17.960089,-0.059983,Bajo
20,Oaxaca,20161,San Jerónimo Sosola,2730,6.6666669999999995,3.5623410000000004,45.603865,26.666666999999997,7.881773,3.9408870000000005,18.103448,35.344828,3.4482760000000003,63.793103,35.960591,0.461099,Medio
20,Oaxaca,20162,San Jerónimo Taviche,2046,9.226402,6.896552000000001,49.112846000000005,25.415445000000002,18.940936999999998,4.684318,33.808554,27.291241999999997,3.462322,81.059063,65.17311600000001,1.31827,Alto
20,Oaxaca,20163,San Jerónimo Tecóatl,1577,26.034959,7.878788,57.957682,23.081801000000002,15.011038000000001,1.324503,5.960265,37.748344,1.324503,88.741722,63.796909,1.40154,Alto
20,Oaxaca,20164,San Jorge Nuchita,2881,23.155838,6.05428,73.864191,30.718501,6.322581,3.354839,4.387097,5.548387,1.419355,49.935484,25.806452,0.460658,Medio
20,Oaxaca,20165,San José Ayuquila,1629,14.867257,4.950495,54.513273999999996,12.031921,4.366812,11.572052000000001,2.4017470000000003,16.812227,1.746725,49.781659000000005,35.58952,0.36580300000000004,Medio
20,Oaxaca,20166,San José Chiltepec,11310,13.240376999999999,3.2778080000000003,42.438327,23.465958999999998,7.432652,4.543979,3.115871,21.16196,1.6553069999999999,43.8494,18.532944,-0.065078,Bajo
20,Oaxaca,20167,San José del Peñasco,2149,9.523810000000001,5.707196,62.653061,18.566775,27.678571,0.714286,17.857143,67.5,3.035714,86.07142900000001,58.035714,1.666955,Alto
20,Oaxaca,20168,San José Estancia Grande,938,21.904761999999998,13.541667000000002,51.746032,24.840085000000002,8.088235000000001,12.5,2.205882,12.5,7.352941,57.352941,19.485294,0.8036270000000001,Medio
20,Oaxaca,20169,San José Independencia,4251,28.416486,6.685499,68.835864,25.452835,52.744425,3.687822,44.682676,77.101201,6.003431,90.137221,56.861063,3.190244,Muy alto
20,Oaxaca,20170,San José Lachiguiri,3700,28.629179999999998,3.9334339999999997,59.79419300000001,9.27027,30.089484999999996,2.348993,47.427293,77.181208,4.809843,98.545861,66.219239,2.7878380000000003,Muy alto
20,Oaxaca,20171,San José Tenango,18102,32.641253000000006,10.22349,70.209326,21.594299,53.362301,2.586385,67.99089599999999,62.900890000000004,11.793917,92.758121,80.136561,3.9909019999999997,Muy alto
20,Oaxaca,20172,San Juan Achiutla,408,7.736389999999999,2.702703,46.991403999999996,15.686275,6.25,0.694444,1.388889,22.916667,1.388889,46.527778000000005,18.055556,-0.20063399999999998,Bajo
20,Oaxaca,20173,San Juan Atepec,1457,6.613047,6.696428999999999,52.457551,6.1770760000000005,23.125,1.666667,1.458333,8.958333,0.416667,40.0,37.5,0.23042100000000001,Medio
20,Oaxaca,20174,Ánimas Trujano,4564,2.891497,3.020668,24.763813,37.949166999999996,5.496308,0.41017200000000004,4.429861,0.49220699999999995,0.73831,33.962264000000005,11.484824,-0.957886,Muy bajo
20,Oaxaca,20175,San Juan Bautista Atatlahuca,1424,17.338332,4.147465,59.70009399999999,10.814607,8.883249000000001,1.269036,0.761421,42.385787,2.284264,34.771574,12.436548,0.301921,Medio
20,Oaxaca,20176,San Juan Bautista Coixtlahuaca,2725,8.283433,2.994012,46.556886,23.559632999999998,11.736527,4.790419,25.269461,29.101796000000004,5.7485029999999995,58.323353000000004,52.814370999999994,0.828915,Medio
20,Oaxaca,20177,San Juan Bautista Cuicatlán,10365,7.7855360000000005,6.2612879999999995,47.240153,20.704293,16.285069,1.4511450000000001,1.6768779999999999,13.769751999999999,0.9996780000000001,54.143825,27.636246000000003,0.091918,Bajo
20,Oaxaca,20178,San Juan Bautista Guelache,6692,2.687637,2.930057,26.85646,37.73162,5.595971,0.615557,11.303861,5.4280919999999995,0.503637,34.415221,11.919417999999999,-0.822315,Muy bajo
20,Oaxaca,20179,San Juan Bautista Jayacatlán,1447,8.349146000000001,5.474453,60.815939,18.382861,16.136919,1.711491,1.222494,6.6014669999999995,1.711491,33.496333,20.0489,0.006318,Bajo
20,Oaxaca,20180,San Juan Bautista Lo de Soto,2344,15.151515,3.225806,44.800951,29.863481,6.469003,7.412399000000001,2.156334,10.916442,1.617251,39.757412,13.072776,-0.16411199999999998,Bajo
20,Oaxaca,20181,San Juan Bautista Suchitepec,453,11.388889,1.785714,65.833333,11.92053,9.31677,6.832298,1.8633540000000002,14.906832000000001,2.4844720000000002,58.385093000000005,36.024845,0.45643599999999995,Medio
20,Oaxaca,20182,San Juan Bautista Tlacoatzintepec,2181,28.640109999999996,4.5454550000000005,63.598901,20.678588,15.201464999999999,3.479853,13.369963,96.520147,1.831502,87.179487,38.461538,1.850077,Muy alto
20,Oaxaca,20183,San Juan Bautista Tlachichilco,1475,20.158888,4.59364,63.157894999999996,26.915253999999997,5.36193,3.217158,10.723861,8.579088,0.536193,43.967828000000004,22.788204,0.238594,Medio
20,Oaxaca,20184,San Juan Bautista Tuxtepec,159452,7.113555,4.944287,35.65997,33.503499,5.374651999999999,2.137525,5.978689,4.449454,0.965608,29.559521000000004,14.045982999999998,-0.6264390000000001,Bajo
20,Oaxaca,20185,San Juan Cacahuatepec,8939,9.880616,4.172099,40.653472,23.380691,11.641541,5.40201,9.715243,9.463987,1.5912899999999999,55.695142000000004,21.984925,0.044453,Bajo
20,Oaxaca,20186,San Juan Cieneguilla,524,16.578947,3.3707870000000004,56.578947,9.351144999999999,7.602339,7.602339,0.584795,7.602339,0.584795,26.900584999999996,21.637427,-0.011209,Bajo
20,Oaxaca,20187,San Juan Coatzóspam,1808,26.077429000000002,7.942238000000001,68.005844,19.690265,6.525912,4.03071,9.40499,52.399232,3.646833,79.654511,80.038388,1.727986,Alto
20,Oaxaca,20188,San Juan Colorado,9609,19.541654,7.420495,57.881696999999996,19.679467000000002,24.709077,4.034135,9.542281,6.47789,5.934833,86.850272,56.710628,1.414126,Alto
20,Oaxaca,20189,San Juan Comaltepec,3116,17.274472,15.805470999999999,64.203455,14.602054,22.66858,0.28694400000000003,6.169297,76.183644,10.043042,87.374462,54.375896999999995,2.160284,Muy alto
20,Oaxaca,20190,San Juan Cotzocón,22444,16.140815,5.4370449999999995,54.997166,22.571734,11.586656,2.066721,15.931652,26.688365,2.4898290000000003,54.743694,29.292107,0.608138,Medio
20,Oaxaca,20191,San Juan Chicomezúchil,296,3.017241,0.0,54.741379,10.135135,19.565217,1.086957,0.0,5.434783,0.0,48.913043,27.173913,-0.11056600000000001,Bajo
20,Oaxaca,20192,San Juan Chilateca,1522,2.5848139999999997,0.5464479999999999,33.279483,41.52431,7.317073,1.3303770000000001,3.104213,4.43459,0.0,29.268293,11.751663,-0.9297770000000001,Muy bajo
20,Oaxaca,20193,San Juan del Estado,2807,5.348615000000001,2.427184,44.555873999999996,45.137157,15.868673000000001,0.957592,0.683995,10.396717,0.820793,27.086183000000002,16.005472,-0.5017149999999999,Bajo
20,Oaxaca,20194,San Juan del Río,1372,14.878269,1.37931,60.144273999999996,39.868805,1.58371,0.904977,0.0,0.904977,0.45248900000000003,46.38009,13.574660999999999,-0.36496999999999996,Bajo
20,Oaxaca,20195,San Juan Diuxi,1056,33.937197999999995,1.388889,73.913043,31.060606,16.624041000000002,1.534527,28.900256,48.59335,1.7902810000000002,78.772379,63.42711,1.935016,Muy alto
20,Oaxaca,20196,San Juan Evangelista Analco,407,2.7950310000000003,1.960784,53.416149,15.724816,13.333332999999998,2.222222,0.0,2.9629630000000002,0.0,34.814815,24.444444,-0.361858,Bajo
20,Oaxaca,20197,San Juan Guelavía,3288,11.204147,1.629328,63.118021999999996,32.177616,9.017224,1.925025,6.484296,8.409321,1.215805,61.094225,22.796353,0.121246,Bajo
20,Oaxaca,20198,San Juan Guichicovi,29802,28.598813,6.259067,59.767230000000005,20.280518,7.063115,4.7971699999999995,10.091743,13.440920000000002,2.785454,72.963413,36.741461,0.952802,Medio
20,Oaxaca,20199,San Juan Ihualtepec,494,29.287599,4.225352,76.253298,21.052632,7.692308000000001,5.594405999999999,11.888112,26.573427000000002,1.398601,52.447552,25.174825,0.94926,Medio
20,Oaxaca,20200,San Juan Juquila Mixes,3703,30.118256,24.704142,63.96895799999999,22.468269,23.436041,5.4155,0.5602239999999999,25.303455,1.40056,88.328665,61.62465,1.8842349999999999,Muy alto
20,Oaxaca,20201,San Juan Juquila Vijanos,1880,11.809816,3.932584,61.886503000000005,18.56383,28.571429,1.4285709999999998,0.535714,7.5,1.4285709999999998,84.285714,65.35714300000001,1.023287,Alto
20,Oaxaca,20202,San Juan Lachao,4577,17.54503,5.578512,60.273516,8.258685,9.615385,3.113553,2.289377,13.003663000000001,1.9230770000000001,72.710623,38.461538,0.65109,Medio
20,Oaxaca,20203,San Juan Lachigalla,3538,19.450229,6.122449,59.39191999999999,18.485020000000002,20.120482,5.783133,21.927711,67.349398,2.048193,67.228916,48.313253,1.5809360000000001,Alto
20,Oaxaca,20204,San Juan Lajarcia,634,7.551019999999999,3.529412,57.14285699999999,27.602524,14.155251000000002,1.3698629999999998,0.456621,7.762557000000001,1.3698629999999998,58.447489000000004,15.068493,-0.036868,Bajo
20,Oaxaca,20205,San Juan Lalana,16989,21.713555,10.216998,69.164535,36.046853999999996,17.276785999999998,1.183036,15.267857000000001,43.303571000000005,4.151786,83.370536,46.5625,1.547567,Alto
20,Oaxaca,20206,San Juan de los Cués,2421,11.831627000000001,3.571429,53.242321,26.435357,10.957004,4.9930650000000005,3.190014,8.737864,2.3578360000000003,64.21636600000001,45.90846,0.39355300000000004,Medio
20,Oaxaca,20207,San Juan Mazatlán,19032,19.860709,7.267222,60.552468999999995,28.299706,16.985646,3.5486440000000004,11.104466,38.217703,3.7280699999999998,64.792663,38.357257000000004,1.1172549999999999,Alto
20,Oaxaca,20208,San Juan Mixtepec,6941,30.743802000000002,3.9306360000000002,65.619835,42.212938,14.004283,5.695931,6.895075,60.12848,3.72591,67.45182,55.546039,1.561788,Alto
20,Oaxaca,20209,San Juan Mixtepec,607,33.608247,4.285714,68.041237,17.627677,26.5,0.5,0.0,7.5,1.5,97.0,82.5,1.7624950000000001,Alto
20,Oaxaca,20210,San Juan Ñumí,5773,17.69805,1.639344,56.344811,23.609907999999997,20.22673,1.312649,2.326969,90.632458,2.74463,82.21956999999999,65.393795,1.583434,Alto
20,Oaxaca,20211,San Juan Ozolotepec,3411,18.529269,7.5,63.860668000000004,14.218704,20.603675,0.524934,1.5748030000000002,37.401575,5.643045,88.451444,80.183727,1.6874060000000002,Alto
20,Oaxaca,20212,San Juan Petlapa,3117,27.671657,7.4369190000000005,77.181208,18.543471,27.797834,2.406739,8.66426,94.464501,1.6847169999999998,97.593261,80.505415,2.595194,Muy alto
20,Oaxaca,20213,San Juan Quiahije,4203,28.486293,10.009911,68.85180799999999,11.682132000000001,9.339408,0.911162,1.594533,29.726651,2.5056950000000002,66.628702,36.90205,1.099723,Alto
20,Oaxaca,20214,San Juan Quiotepec,2033,21.761999,6.709264999999999,61.012492,7.870143,9.689214,1.6453380000000002,1.096892,11.700183,1.279707,40.036563,12.61426,0.25255900000000003,Medio
20,Oaxaca,20215,San Juan Sayultepec,879,2.936378,0.5376340000000001,31.158238,16.040956,8.898305,0.423729,1.2711860000000001,46.610169,2.1186439999999997,39.830508,27.542372999999998,-0.22678299999999998,Bajo
20,Oaxaca,20216,San Juan Tabaá,1241,8.397789999999999,1.604278,46.629834,17.888799,27.190332,0.60423,0.302115,0.60423,0.0,90.030211,44.410876,0.459934,Medio
20,Oaxaca,20217,San Juan Tamazola,3325,13.580805999999999,1.9505849999999998,55.500226,14.43609,31.336897999999998,3.3155080000000003,52.085561,93.26203199999999,10.695186999999999,80.641711,73.475936,2.756391,Muy alto
20,Oaxaca,20218,San Juan Teita,544,20.383693,4.819277,53.717026000000004,4.963235,5.421687,1.204819,1.204819,98.795181,2.409639,68.674699,57.831325,1.33705,Alto
20,Oaxaca,20219,San Juan Teitipac,2668,16.500994,4.986877,67.743539,22.113943,18.435013,5.702918,4.244032,9.151194,0.9283819999999999,65.119363,27.984084999999997,0.65618,Medio
20,Oaxaca,20220,San Juan Tepeuxila,2692,6.900103,4.068522,62.100927,12.147103,15.884476999999999,1.083032,2.166065,21.058965,1.6847169999999998,72.202166,67.388688,0.764107,Medio
20,Oaxaca,20221,San Juan Teposcolula,1494,6.316726,2.145923,47.064057,21.151272,9.280742,3.4802779999999998,3.944316,22.5058,3.712297,67.285383,47.563805,0.356883,Medio
20,Oaxaca,20222,San Juan Yaeé,1426,9.021842,3.968254,66.001899,13.674614000000002,11.842105,1.754386,1.754386,3.070175,1.535088,87.93859599999999,67.324561,0.743296,Medio
20,Oaxaca,20223,San Juan Yatzona,440,7.0512820000000005,0.0,66.02564100000001,29.772727000000003,1.515152,0.0,0.0,0.0,0.0,71.212121,29.545455,-0.191385,Bajo
20,Oaxaca,20224,San Juan Yucuita,643,1.937984,0.0,42.829457,18.973561,5.2083330000000005,3.645833,18.229167,22.916667,0.520833,35.9375,22.395833,-0.293927,Bajo
20,Oaxaca,20225,San Lorenzo,5903,24.168891000000002,6.976744,58.456685,19.125868,18.353659,9.390244000000001,27.073171000000002,14.817073,5.9146339999999995,90.304878,49.573171,1.7098959999999999,Alto
20,Oaxaca,20226,San Lorenzo Albarradas,2971,9.181818,4.1666669999999995,62.590908999999996,18.142039999999998,3.6686389999999998,1.538462,2.721893,11.715976,1.301775,55.97633100000001,31.005916999999997,0.077948,Bajo
20,Oaxaca,20227,San Lorenzo Cacaotepec,18339,2.195437,4.71831,26.230449,38.43721,5.252566000000001,1.187362,9.74039,5.333065,1.187362,28.9193,11.149125,-0.8454780000000001,Muy bajo
20,Oaxaca,20228,San Lorenzo Cuaunecuiltitla,833,26.217228000000002,6.161137,67.041199,10.564226,9.5,2.0,10.5,28.5,0.5,94.5,83.0,1.573795,Alto
20,Oaxaca,20229,San Lorenzo Texmelúcan,9148,25.275519,15.827338000000001,69.611563,10.658066999999999,35.827251000000004,1.399027,4.927007,94.099757,2.8588810000000002,90.08515799999999,76.76399,2.687625,Muy alto
20,Oaxaca,20230,San Lorenzo Victoria,932,15.720524,4.255319,64.628821,40.128755,1.398601,2.447552,0.6993010000000001,2.7972029999999997,0.6993010000000001,25.874126,14.685315,-0.337117,Bajo
20,Oaxaca,20231,San Lucas Camotlán,3187,25.155832999999998,8.417508,61.798753000000005,5.993097,29.301746,3.3665839999999996,4.987531,20.448878,9.600997999999999,99.25187,90.399002,2.310121,Muy alto
20,Oaxaca,20232,San Lucas Ojitlán,22185,15.01549,4.374714,52.646497,20.513861,29.054431,5.573101,18.762772000000002,76.63013199999999,5.461638,77.558982,40.572171999999995,1.73285,Alto
20,Oaxaca,20233,San Lucas Quiaviní,1720,26.714801,6.565657000000001,75.740072,59.767442,15.192744,0.680272,0.45351499999999995,0.9070290000000001,0.45351499999999995,78.68480699999999,20.634921,0.6242340000000001,Medio
20,Oaxaca,20234,San Lucas Zoquiápam,7163,29.047218,5.630198,62.09949399999999,12.843781,31.294596999999996,2.752294,14.271151999999999,33.944953999999996,4.332314,95.361876,82.16105999999999,2.23857,Muy alto
20,Oaxaca,20235,San Luis Amatlán,3829,22.409993,5.81761,60.911094999999996,21.650562,7.875458,3.8461540000000003,10.073260000000001,35.805861,2.014652,71.42857099999999,23.534799,0.8338909999999999,Medio
